Title	Price	Shipping_cost	Sales_Count	Sales_Value	Link
"Apple iPhone 11 64GB 6.1"" 4G LTE Factory Unlocked Smartphone Used"	$347.16	$23.87	162	$56,239.48	
Samsung Galaxy J7 Prime SM-J727 - 16GB - GSM Unlocked Smartphone 10/10	$81.43	$8.50	169	$13,762.31	https://www.ebay.com/itm/193311525637?nordt=true&orig_cvip=true&rt=nc
Google Pixel 3a 64GB Factory Unlocked AT&T T-Mobile Smartphone - Very Good	$93.24	$11.02	184	$17,155.88	https://www.ebay.com/itm/224751843900?nordt=true&orig_cvip=true&rt=nc
Used Kyocera DuraForce Pro E6810 32GB Verizon 4G LTE Unlocked Smartphone *Read*	$32.28	$0.00	191	$6,165.83	
Apple iPhone 6 64GB 128GB Factory Unlocked GSM + CDMA Camera Smartphone	$72.40	$10.13	150	$10,859.28	
Apple iPhone SE 2nd Gen 64GB 128GB 256GB Factory Unlocked Smartphone - Good	$229.52	$24.43	200	$45,904.90	
"New Alcatel Insight Android Smartphone  5"" Display 16 GB  AT&T Unlocked "	$44.18	$11.22	246	$10,868.72	https://www.ebay.com/itm/151720537773?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus 32GB GSM/CDMA Factory Unlocked Smartphone 	$164.55	$14.91	181	$29,783.19	https://www.ebay.com/itm/193991993450?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 128GB Purple �� Verizon AT&T Fully Unlocked Good Smartphone	$551.77	$8.12	149	$82,213.51	https://www.ebay.com/itm/233538960584?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 32GB | Unlocked | AT&T T-Mobile Verizon | 4G LTE Smartphone	$90.69	$14.66	234	$21,222.45	https://www.ebay.com/itm/283214374297?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6S 64GB Unlocked 4G LTE 12MP Camera iOS Smartphone - Good	$89.79	$14.99	217	$19,485.34	
Samsung Galaxy S8 Active G892 GSM Unlocked 64GB Smartphone 7/10 - SBI	$79.80	$0.00	170	$13,565.70	https://www.ebay.com/itm/402056607268?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE [1st Gen] 32 / 64 / 128GB Unlocked Smartphone - NEW SEALED	$187.73	$0.00	148	$27,784.52	
Apple iPhone 11 Pro 64GB 256GB 512GB Verizon T-Mobile AT&T Unlocked Smartphone	$615.31	$0.00	158	$97,218.42	
New Unlocked Samsung Galaxy NOTE 9 N960U 128GB 512GB T-Mobile AT&T Verizon 	$304.81	$0.00	166	$50,598.34	https://www.ebay.com/itm/165208293176?nordt=true&orig_cvip=true&rt=nc
LG G7 ThinQ G710PM 32/64GB Sprint GSM Unlocked Smartphone Excellent	$72.91	$13.23	272	$19,832.28	https://www.ebay.com/itm/203997484073?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 256GB Factory Unlocked 4G LTE iOS Smartphone - Excellent	$364.06	$0.00	150	$54,608.50	https://www.ebay.com/itm/254590736914?nordt=true&orig_cvip=true&rt=nc
"Apple iPhone SE 1st Generation 16GB 32GB ""Factory Unlocked"" Smartphone GOOD"	$73.33	$8.71	204	$14,960.28	
Apple iPhone 7 Plus GSM Factory Unlocked 4G LTE 32GB Smartphone - Very Good	$156.89	$24.21	178	$27,925.78	https://www.ebay.com/itm/313896999433?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 Plus 32GB Verizon Wireless 4G LTE iOS WiFi Smartphone - Good	$168.50	$44.97	250	$42,125.32	https://www.ebay.com/itm/401474715550?nordt=true&orig_cvip=true&rt=nc
UMIDIGI BISON 8GB+128GB Android 11 Rugged Smartphone Waterproof Unlocked Phones	$184.57	$11.15	154	$28,424.46	https://www.ebay.com/itm/402882078653?nordt=true&orig_cvip=true&rt=nc
Samsung STSAS127DCPWP Galaxy A12, 32GB, Prepaid Straight Talk Smartphone, Black	$97.28	$0.00	278	$27,043.80	https://www.ebay.com/itm/114922300509?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 5G 64GB Black - (Verizon) MGF43LL/A iOS Smartphone	$583.59	$0.00	223	$130,141.27	https://www.ebay.com/itm/133651309375?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 G960U Unlocked Boost Verizon Straight Talk T-Mobile 	$139.93	$14.49	159	$22,249.36	https://www.ebay.com/itm/154665249223?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 EDGE G935A GSM Factory Unlocked 32GB Smartphone - Image Burn	$74.08	$11.83	177	$13,112.98	
2021 Factory Unlocked Android Cheap Cell Phone Smartphone Dual SIM Quad Core New	$68.60	$4.99	227	$15,572.89	
Google Pixel 3a Pixel 3a XL  GSM Unlocked  Smartphone Very Good	$116.61	$18.45	161	$18,774.56	https://www.ebay.com/itm/353650221673?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 128GB Verizon Smartphone - Very Good	$296.60	$14.99	190	$56,354.09	https://www.ebay.com/itm/362844584355?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 Mini 5G 64GB Black - (T-Mobile) MG703LL/A iOS Smartphone	$445.48	$0.00	154	$68,603.86	https://www.ebay.com/itm/363286853765?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6S 16GB Unlocked 4G LTE WiFi iOS 12MP Camera Smartphone - Good	$78.67	$0.00	234	$18,407.66	
Apple iPhone 11 - 64GB - Black - Unlocked - Smartphone	$332.73	$23.40	172	$57,229.48	https://www.ebay.com/itm/124847131706?nordt=true&orig_cvip=true&rt=nc
Near Excellent Cond Samsung Galaxy S4 SCH-I545 16GB  Verizon Unlocked Smartphone	$50.24	$5.81	240	$12,056.98	
Apple iPhone 7 128GB Black Verizon T-Mobile AT&T Unlocked Smartphone	$133.94	$0.00	153	$20,493.47	
Samsung Galaxy A51 5G SM-A516U - 128GB - GSM Unlocked Smartphone 7/10 SBI	$88.72	$10.20	182	$16,147.73	https://www.ebay.com/itm/175249215154?nordt=true&orig_cvip=true&rt=nc
"UMIDIGI A11 Smartphone 6.53""  5150mAh 64GB 128GB Factory Unlocked Mobile Phones"	$84.97	$0.00	173	$14,699.83	https://www.ebay.com/itm/175501085757?nordt=true&orig_cvip=true&rt=nc
Kyocera DuraForce Pro 2 E6910 64GB 4G VoLTE w/Sapphire Shield Verizon Smartphone	$104.23	$0.00	187	$19,490.43	
Samsung Galaxy S10 G973U GSM Factory Unlocked 128GB Smartphone - Good	$166.29	$14.83	165	$27,437.81	
LG G7 ThinQ 64GB - Smartphone - (Factory Unlocked) - Gray - Very Good	$81.18	$13.14	184	$14,937.16	https://www.ebay.com/itm/194912834508?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A12 - SM-A125U - 32GB - GSM Unlocked Smartphone 7/10	$95.34	$0.00	192	$18,305.03	https://www.ebay.com/itm/194943176336?nordt=true&orig_cvip=true&rt=nc
OnePlus Nord N10 5G / N100 | 64/128GB T-Mobile ONLY OR GSM Unlocked Smartphone	$144.93	$13.05	150	$21,739.30	
LG Q7+ Plus 64GB Blue T-Mobile Unlocked MetroPCS Android 4G Smartphone USED	$54.66	$10.65	185	$10,112.25	https://www.ebay.com/itm/255191613105?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S10 Smartphone AT&T Sprint T-Mobile Verizon or Unlocked	$200.13	$0.00	162	$32,420.64	
Motorola Moto G7 Play 32gb Black XT1952-4 (Unlocked) Android Smartphone RV6136	$56.87	$15.95	262	$14,901.19	
Samsung Galaxy Z Flip 5G SM-F707U (AT&T Unlocked) 256GB SmartPhone Gray/Bronze 	$542.76	$21.01	158	$85,756.42	https://www.ebay.com/itm/324689206513?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XS 256GB Unlocked 4G LTE iOS 12MP Camera Smartphone - Good	$251.62	$48.72	199	$50,071.61	https://www.ebay.com/itm/383242905798?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S8 Active G892A 64GB AT&T Unlocked Smartphone US STOCK	$216.17	$0.00	155	$33,506.67	
UMIDIGI BISON X10 6.53'' Unlocked Rugged Smartphone NFC 64GB Octa Core 6150mAh	$159.29	$12.99	150	$23,894.23	https://www.ebay.com/itm/174975373689?nordt=true&orig_cvip=true&rt=nc
CAT S48C SMARTPHONE 5 13MP 32GB (Sprint Unlocked) - C stock no Cap	$43.48	$16.43	244	$10,609.30	https://www.ebay.com/itm/184757744309?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S20+ Plus 5G SM-G986U Unlocked (Any Carrier) SmartPhone	$345.98	$8.37	156	$53,972.24	https://www.ebay.com/itm/194749235540?nordt=true&orig_cvip=true&rt=nc
Brand New UNOPENED Motorola Moto Z2 Force XT1789-1 64G VERIZON SMARTPHONE	$159.04	$5.99	154	$24,492.86	https://www.ebay.com/itm/255140484449?nordt=true&orig_cvip=true&rt=nc
LG V60 ThinQ 5G V600 128GB / 256GB AT&T T-Mobile Verizon OR Unlocked Smartphone	$299.72	$17.89	146	$43,759.05	https://www.ebay.com/itm/274747507341?nordt=true&orig_cvip=true&rt=nc
New Unlocked Samsung Galaxy S10+ Plus SM-G975U 128GB Smartphone Mobile	$358.61	$10.00	155	$55,584.47	https://www.ebay.com/itm/294232323970?nordt=true&orig_cvip=true&rt=nc
Brand New - Google Pixel 2 XL 128GB 4G LTE Android Smartphone - Black 	$149.72	$29.39	149	$22,308.51	
Apple iPhone 8 64GB Factory Unlocked AT&T T-Mobile Gold Smartphone - Very Good	$163.89	$24.77	186	$30,483.76	https://www.ebay.com/itm/143944696200?nordt=true&orig_cvip=true&rt=nc
Brand New - Google Pixel 2 XL 128GB 4G LTE Android Smartphone - Black 	$149.72	$29.39	149	$22,308.51	
Apple iPhone 8 64GB Factory Unlocked AT&T T-Mobile Gold Smartphone - Very Good	$163.89	$24.77	186	$30,483.76	https://www.ebay.com/itm/143944696200?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 6s Factory Unlocked 4G LTE Capacity 16 32 64 128 Smartphone - Used	$66.85	$18.52	197	$13,168.83	
Google Pixel 2 G011A 64GB 128GB Verizon Used Android Smartphone Pixel 2	$62.60	$9.87	224	$14,023.37	https://www.ebay.com/itm/353643004567?nordt=true&orig_cvip=true&rt=nc
Nokia 2720 V Flip TA-1295 Verizon Wireless 4G LTE KaiOS 4GB KaiOS Smartphone B	$50.69	$11.93	157	$7,958.43	https://www.ebay.com/itm/374185699244?nordt=true&orig_cvip=true&rt=nc
"Open Box Samsung Galaxy Note 3 N9005 32GB GSM Unlocked 5.7"" Android Smartphone"	$62.00	$0.00	176	$10,912.26	https://www.ebay.com/itm/385082888305?nordt=true&orig_cvip=true&rt=nc
🌟🌟NEW SAMSUNG GALAXY S215G SM-G991U1 128GB-FACTORY UNLOCKED SMARTPHONES🌟🌟	$632.45	$0.00	151	$95,499.49	https://www.ebay.com/itm/114829148522?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A01 16GB Black - (Verizon) SMA015VZKVZ Android Smartphone	$63.02	$0.00	1,510	$95,159.51	https://www.ebay.com/itm/133532955754?nordt=true&orig_cvip=true&rt=nc
BLU TFBLB130DCP View 2 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - Sim	$25.67	$0.00	202	$5,184.98	https://www.ebay.com/itm/133712243022?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 Mini 5G 128GB Black - (Verizon) MG6M3LL/A iOS Smartphone	$529.09	$0.00	190	$100,527.48	https://www.ebay.com/itm/143932904568?nordt=true&orig_cvip=true&rt=nc
LG V60 ThinQ 5G - 128GB - White - Factory Unlocked - Android Smartphone - Good	$233.10	$29.54	148	$34,498.30	https://www.ebay.com/itm/144252855797?nordt=true&orig_cvip=true&rt=nc
Xgody 16G 2022 New Unlocked Cell Phone Android 5MP Smartphone Dual SIM Quad Core	$70.21	$5.99	156	$10,952.41	
7.0 Inch Unlocked i13 Pro Max Android 10 Smartphone 4G+64GB 3G Phone Mobile	$109.88	$0.99	151	$16,591.73	
"22+Ultra 7.3"" 12G+512GB Android 12.0 Unlocked 4G 5G Smartphone Cheap Phone 2022"	$124.72	$0.00	149	$18,583.73	https://www.ebay.com/itm/165756255801?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 - 256GB - All Colors - Unlocked Smartphone - Very Good Condition	$575.01	$15.00	143	$82,226.52	https://www.ebay.com/itm/174901314837?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 9 N960U 128GB Factory Unlocked Smartphone - Good	$174.85	$16.83	153	$26,752.42	https://www.ebay.com/itm/225029132881?nordt=true&orig_cvip=true&rt=nc
"New 2022 i14 Pro Max 6.8"" 4G+64GB Android 10 Unlocked 4G Smartphone Cheap Phone"	$96.10	$5.00	165	$15,856.49	https://www.ebay.com/itm/234762477828?nordt=true&orig_cvip=true&rt=nc
Motorola Moto G7 Play 32gb Black XT1952-4 (Unlocked) Android Smartphone RG6135	$51.12	$24.95	202	$10,327.00	
Samsung Galaxy J7 Star SM-J737 - 16GB - GSM Unlocked Smartphone 10/10	$83.47	$9.25	210	$17,528.37	https://www.ebay.com/itm/402048855373?nordt=true&orig_cvip=true&rt=nc
LG V40 ThinQ 64GB Verizon Wireless Smartphone - Very Good	$110.48	$9.83	169	$18,671.19	
BLU C5L Max (C0170WW) 16GB / 32GB (GSM Unlocked) Dual SIM Android Smartphone	$31.27	$18.54	265	$8,286.40	https://www.ebay.com/itm/144916423702?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 Edge SM-G935 -32GB- GSM Unlocked Smartphone 7/10 - SBI	$70.63	$13.63	152	$10,735.28	https://www.ebay.com/itm/193333666563?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A52 5G SM-A526U GSM Unlocked (AT&T/T-mobile) 128GB SmartPhone	$296.65	$10.32	149	$44,200.51	https://www.ebay.com/itm/234056930973?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64GB 128GB Fully Unlocked Verizon AT&T Smartphone A1984 Grade A	$364.82	$13.79	141	$51,439.59	
Apple iPhone SE 2020 2nd Gen. 64GB Factory Unlocked Smartphone - Used	$121.90	$0.00	312	$38,031.88	https://www.ebay.com/itm/255449380540?nordt=true&orig_cvip=true&rt=nc
2021 Android 9.0 Cheap Unlocked Cell Phone Smartphone Dual SIM Quad Core Phablet	$19.39	$0.00	219	$4,246.71	
BLACKBERRY TORCH 9850 3GB BLACK SMARTPHONE GSM - FREE SHIPPING	$11.53	$16.00	309	$3,562.95	
Unlocked Samsung Galaxy S6 Active G890A 32GB AT&T Unlocked Android Smartphone A+	$57.61	$0.00	188	$10,830.80	https://www.ebay.com/itm/385103693836?nordt=true&orig_cvip=true&rt=nc
6.6inch Android 10.0 HD Screen 5G Smartphone 12G + 512GB Dual SIM	$69.08	$11.94	153	$10,568.59	
LG V40 ThinQ - 64GB - Aurora Black - GSM Unlocked - Smartphone Good	$104.46	$30.97	160	$16,714.23	
Samsung Galaxy S10E - 128GB - Blue - Fully Unlocked - Smartphone - Good	$148.32	$25.97	156	$23,138.05	https://www.ebay.com/itm/124872093469?nordt=true&orig_cvip=true&rt=nc
Unlocked Samsung Galaxy Note 10 Note 10 Plus 256GB Smartphone AT&T T-Mobile 8/10	$311.47	$7.29	142	$44,229.15	
UMIDIGI S5 Pro 6GB + 256GB Smartphone Pop-up Selfie Camera Octa Core Android 10	$177.71	$9.99	176	$31,277.76	
Samsung Galaxy S10e 128GB SM-G970U FULLY UNLOCKED Smartphone NEW IN ORIGINAL BOX	$251.04	$0.00	140	$35,145.70	
Samsung Galaxy S7 G930A G930 (AT&T Unlocked) 4G LTE GSM SmartPhone Black or Gold	$90.78	$6.00	182	$16,522.62	https://www.ebay.com/itm/233848177622?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S9 G960U 64GB Fully Unlocked Verizon T-Mobile 4G LTE Smartphone	$112.81	$12.99	223	$25,157.52	
Samsung Galaxy S8 Active - G892A - 64GB Gray (GSM Unlocked) Smartphone	$96.24	$15.07	163	$15,686.85	https://www.ebay.com/itm/265318056683?nordt=true&orig_cvip=true&rt=nc
Xiaomi Redmi Note 10 Pro 5G Smartphone Android 11 Dimensity 1100 GPS Global ROM	$300.44	$0.00	146	$43,863.54	https://www.ebay.com/itm/274868507262?nordt=true&orig_cvip=true&rt=nc
Apple iPhone XR 64gb Black Smartphone for (AT&T) GSM NEW OTHER SEALED BOX	$250.82	$33.38	159	$39,880.70	https://www.ebay.com/itm/284720502938?nordt=true&orig_cvip=true&rt=nc
"Unlocked Google Pixel 5 5G GA01316-US 5.96"" 128GB Just Black Smartphone"	$485.66	$17.31	156	$75,763.44	https://www.ebay.com/itm/324450722744?nordt=true&orig_cvip=true&rt=nc
New *UNOPENED* Google Pixel 4XL 64/128GB LTE AT&T T-Mobil Verizon Smartphone USA	$253.61	$9.42	147	$37,280.53	https://www.ebay.com/itm/403531800685?nordt=true&orig_cvip=true&rt=nc
LG G7 ThinQ 64GB Smartphone (T-mobile AT&T) Grey Very Good Unlocked	$76.79	$12.30	168	$12,900.44	https://www.ebay.com/itm/175217229301?nordt=true&orig_cvip=true&rt=nc
"LG V50 ThinQ 5G 6.4"" 128GB LM-V450 GSM Unlocked Smartphone Black"	$137.75	$8.04	144	$19,835.68	https://www.ebay.com/itm/195336435866?nordt=true&orig_cvip=true&rt=nc
"6.6"" S21 Ultra 12G + 512GB Android 10.0 HD Screen 5G Smartphone Dual SIM"	$80.09	$4.89	147	$11,772.53	
"UMIDIGI A7S 6.53""Smartphone with Infrared Temperature Sensor Unlocked Android 10"	$71.30	$0.00	251	$17,896.75	https://www.ebay.com/itm/284350746381?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Note 9 Smartphone AT&T Sprint T-Mobile Verizon or Unlocked	$250.15	$0.00	150	$37,522.87	
Unlocked S22 Ultra 4GB+64GB 6800mAh Smartphone US  Unlocked US Stock Unbrand	$84.87	$15.00	154	$13,070.46	https://www.ebay.com/itm/295116345654?nordt=true&orig_cvip=true&rt=nc
Verizon Kyocera DURAFORCE PRO 2 E6910  Android Rugged 64gb LTE Smartphone	$79.72	$6.10	203	$16,183.70	https://www.ebay.com/itm/324222192825?nordt=true&orig_cvip=true&rt=nc
Unlocked Samsung Galaxy S7 SM-G930U 32GB Android Smartphone	$84.75	$4.99	172	$14,576.28	https://www.ebay.com/itm/325164274382?nordt=true&orig_cvip=true&rt=nc
Samsung G950 Galaxy S8 64GB Android Verizon Smartphone SHADOW SCREEN	$80.86	$12.25	281	$22,721.76	https://www.ebay.com/itm/382933365383?nordt=true&orig_cvip=true&rt=nc
LG V50 ThinQ 5G 128GB Aurora Black Unlocked Smartphone - Good	$153.74	$19.99	151	$23,214.56	
����NEW Samsung Galaxy S8 SM-G950U 64GB UNLOCKED Smartphone All Colors ����⚫����	$190.57	$0.00	142	$27,060.98	
Samsung Galaxy S6 SM-G920A 32GB Black Sapphire (AT&T) Smartphone GSM UNLOCKED	$77.83	$16.03	181	$14,086.53	
NEW Apple iPhone XS A1920 T-Mobile AT&T Verizon UNLOCKED🔓 iOS Smartphone	$421.13	$0.00	139	$58,537.61	https://www.ebay.com/itm/124951824813?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X - 64GB - Factory Unlocked T-Mobile AT&T Verizon Smartphone New	$303.59	$26.24	144	$43,717.56	
Google Pixel 3A XL - 64GB - Fully Unlocked - (Single SIM) - Smartphone - Good	$89.81	$49.66	172	$15,447.68	
Apple iPhone 8 64GB 128Gb 256GB Fully Unlocked SmartPhone No Fingerprint	$126.42	$6.50	145	$18,330.33	https://www.ebay.com/itm/233480164807?nordt=true&orig_cvip=true&rt=nc
 Samsung Galaxy A12 SM-A125U - 32GB - Black (Unlocked) Smartphone Brand NEW A12	$162.28	$10.67	175	$28,398.83	
LG Stylo 4 32GB Black T-Mobile Unlocked MetroPCS Android 4G Smartphone READ C	$43.44	$10.15	177	$7,688.55	
Apple iPhone 6s Smartphone GSM Unlocked 16GB 64GB 128GB 4G LTE WiFi iOS	$90.96	$12.63	168	$15,281.91	
New LG STYLO 5 - 32GB - LMQ720T 4G LTE Smartphone Silver White Phone - Unlocked	$110.01	$19.30	154	$16,940.82	https://www.ebay.com/itm/131202675785?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Z Flip 3 5G 128GB Black - (T-Mobile) SM-F711UKATMB Smartphone	$496.73	$0.00	154	$76,496.00	https://www.ebay.com/itm/144367066747?nordt=true&orig_cvip=true&rt=nc
Apple iPhone SE 2020 2nd-Gen 64GB 128GB 256GB Factory Unlocked Smartphone 	$228.60	$25.82	142	$32,460.78	https://www.ebay.com/itm/165337199649?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 - 256GB - All Colors - Unlocked Smartphone - Excellent Condition	$659.14	$15.00	139	$91,620.26	https://www.ebay.com/itm/174901377696?nordt=true&orig_cvip=true&rt=nc
Google Pixel 2 64GB Unlocked Verizon GSM AT&T T-Mobile Very Good Condition	$63.55	$12.56	153	$9,722.42	
Samsung Galaxy S9 Smartphone AT&T Sprint T-Mobile Verizon or Unlocked	$143.89	$14.00	170	$24,461.90	
Apple iPhone X 256GB| 64GB GSM/ CDMA Factory Unlocked Verizon / AT&T / T-Mobile	$297.07	$16.23	148	$43,966.24	https://www.ebay.com/itm/362955918553?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro 256GB Unlocked Smartphone - Good	$364.37	$19.99	176	$64,129.74	https://www.ebay.com/itm/383782932261?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 8 64GB/128GB Factory Unlocked Verizon at&t Tmobile Smartphone LTE	$153.31	$10.46	137	$21,003.00	
Apple iPhone 7 32GB Factory Unlocked 4G LTE iOS WiFi Smartphone Excellent	$114.27	$27.08	177	$20,226.62	
Apple iPhone 11 Verizon AT&T T-Mobile GSM Factory Unlocked Smartphone Cell Phone	$523.99	$16.66	161	$84,361.95	https://www.ebay.com/itm/164015696169?nordt=true&orig_cvip=true&rt=nc
Simple Mobile Samsung Galaxy A10e 32GB Black SM-S102DL Smartphone GOOD CONDITION	$61.30	$11.48	174	$10,666.75	https://www.ebay.com/itm/164424399608?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy J3 SM-J337 - 16GB - GSM Unlocked Smartphone 7/10	$52.08	$0.00	167	$8,697.15	https://www.ebay.com/itm/193313140473?nordt=true&orig_cvip=true&rt=nc
Google Pixel 5 5G Fully Unlocked (Any Carrier) 128GB Just Black Smartphone	$326.13	$9.23	140	$45,658.60	https://www.ebay.com/itm/194442013936?nordt=true&orig_cvip=true&rt=nc
Google Pixel 3 64/128GB G013A GSM Unlocked Smartphone Brand New	$186.47	$16.81	152	$28,343.23	
Motorola Moto E (2020) 32GB XT2052-1 LTE Factory Unlocked Smartphone - Excellent	$99.22	$7.21	176	$17,462.24	https://www.ebay.com/itm/274605846500?nordt=true&orig_cvip=true&rt=nc
Total Wireless LG Journey, 16GB, Black - Prepaid Smartphone (Locked)	$39.99	$0.00	258	$10,317.42	
Apple iPhone 6 16GB Factory Unlocked Smartphone Good	$90.49	$37.02	184	$16,650.22	
Apple iPhone XS 256GB Unlocked Smartphone - Excellent	$365.73	$14.99	151	$55,225.62	https://www.ebay.com/itm/362798087958?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 11 Pro Max 512GB Unlocked Smartphone - Very Good	$492.41	$14.99	164	$80,754.97	https://www.ebay.com/itm/384496309780?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 7 32GB Verizon Wireless 4G LTE iOS Smartphone - Good	$101.01	$29.98	224	$22,625.46	https://www.ebay.com/itm/401303195446?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy S7 G930V(Verizon)Unlocked GSM Smartphone Cell Phone T-Mobile AT&T	$99.95	$24.99	157	$15,692.15	
Apple iPhone 13 Pro Max 128GB Unlocked Smartphone - Very Good	$853.17	$14.99	160	$136,507.00	https://www.ebay.com/itm/403900771306?nordt=true&orig_cvip=true&rt=nc
TCL Revvl 5G -T790W 128GB - Black (T-Mobile Unlocked ) Smartphone NEW	$161.99	$17.13	141	$22,840.18	https://www.ebay.com/itm/174770492605?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy A32 5G - SM-A326U - 64GB - GSM Unlocked Smartphone 9/10	$120.61	$0.00	189	$22,795.39	https://www.ebay.com/itm/175028170984?nordt=true&orig_cvip=true&rt=nc
"Samsung Galaxy S9+ Plus G965U Fully Unlocked (Any Carrier) 6.2"" SmartPhone Good"	$140.27	$9.23	151	$21,181.25	https://www.ebay.com/itm/193808116078?nordt=true&orig_cvip=true&rt=nc
New Samsung Galaxy S21 5G SM-G991U 128GB Smartphone GSM Unlocked AT&T T-Mobile 	$579.04	$38.17	138	$79,907.23	
Apple iPhone 12 Mini Smartphone 64 128 256GB AT&T T-Mobile Verizon or Unlocked	$584.68	$20.95	137	$80,100.49	
Apple iPhone X - 64GB - Space Gray - GSM Unlocked - Smartphone	$207.45	$35.98	160	$33,192.68	
Apple iPhone XR �� 64GB Verizon T-Mobile AT&T Fully Unlocked �� Smartphone	$312.04	$23.32	159	$49,613.96	https://www.ebay.com/itm/333794063602?nordt=true&orig_cvip=true&rt=nc
Apple iPhone 12 5G 128GB Black - (Verizon) MGF93LL/A iOS Smartphone	$620.37	$0.00	161	$99,879.41	https://www.ebay.com/itm/363276096074?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy Z Flip3 5G 128GB Phantom Black - (Verizon) SM-F711UZKV Smartphone	$444.04	$0.00	181	$80,372.11	https://www.ebay.com/itm/363630962125?nordt=true&orig_cvip=true&rt=nc
Samsung Galaxy J7 Prime SM-J727 - 16GB - GSM Unlocked Smartphone 7/10	$64.93	$0.00	157	$10,194.34	https://www.ebay.com/itm/402048528484?nordt=true&orig_cvip=true&rt=nc
Apple iPhone X - 64GB - Space Gray - Unlocked Smartphone 4G LTE A1865 - Good	$261.22	$8.99	156	$40,750.44	https://www.ebay.com/itm/265519873143?nordt=true&orig_cvip=true&rt=nc
